activity_id,user_id,lesson_id,activity_type,activity_time
30674,8991,2000,complete,2024-01-31T20:37:16
30675,1869,82,view,2024-01-12T18:53:13
30676,4330,1572,view,2024-12-08T15:15:10
30677,7379,709,complete,2024-02-14T04:42:56
30678,8330,1771,view,2024-10-06T08:08:16
30679,560,229,complete,2024-05-05T13:22:14
30680,3558,1862,view,2024-07-17T12:19:53
30681,2885,1535,complete,2024-04-27T08:10:32
30682,6399,131,view,2024-05-23T10:51:26
30683,5487,1632,view,2024-06-02T15:53:03
30684,1100,410,complete,2024-06-21T00:19:00
30685,749,190,view,2024-11-23T12:32:22
30686,5594,674,complete,2024-03-28T11:27:50
30687,6959,763,complete,2024-12-05T22:13:20
30688,8363,1923,view,2024-02-05T14:02:24
30689,2077,1128,view,2024-11-11T14:05:50
30690,4598,350,view,2024-03-26T00:17:14
30691,541,514,view,2024-07-04T07:21:21
30692,6908,1837,view,2024-01-23T08:16:55
30693,4571,764,view,2024-09-26T16:19:51
30694,8399,489,view,2024-01-18T23:44:51
30695,1508,385,view,2024-10-08T03:13:54
30696,348,1237,view,2024-09-27T19:48:09
30697,1471,1151,view,2024-10-04T23:59:44
30698,908,1258,view,2024-01-26T11:28:43
30699,6041,71,view,2024-09-14T21:41:09
30700,5256,439,view,2024-09-26T03:44:14
30701,7797,1721,complete,2024-06-28T02:26:48
30702,9984,1854,view,2024-04-16T21:20:52
30703,2424,1939,view,2024-08-08T06:56:28
30704,6641,505,complete,2024-03-15T00:07:47
30705,8544,738,view,2024-02-05T20:04:12
30706,6533,411,view,2024-12-17T12:59:08
30707,1171,1490,view,2024-06-24T03:43:52
30708,3147,1917,complete,2024-05-19T14:24:55
30709,5400,1801,view,2024-06-10T02:42:32
30710,3238,1294,view,2024-01-11T18:49:21
30711,967,554,view,2024-11-07T10:20:23
30712,7728,1597,view,2024-07-13T01:14:59
30713,1923,24,view,2024-03-31T13:44:34
30714,2252,886,view,2024-01-03T15:29:24
30715,4570,455,complete,2024-03-12T19:15:20
30716,8936,1822,complete,2024-02-10T06:07:27
30717,9987,488,view,2024-10-01T01:04:18
30718,5493,1541,complete,2024-12-28T10:25:15
30719,4262,10,view,2024-09-28T22:19:12
30720,797,1163,view,2024-11-26T02:10:04
30721,9448,496,complete,2024-06-21T22:32:31
30722,2993,964,view,2024-03-23T18:19:45
30723,8699,500,view,2024-06-24T23:36:36
30724,7414,194,view,2024-03-23T17:59:55
30725,5850,1901,view,2024-04-01T16:07:47
30726,2891,1142,view,2024-11-19T19:44:47
30727,4454,369,view,2024-08-19T07:03:54
30728,6682,168,view,2024-07-05T19:56:09
30729,8938,1832,complete,2024-11-11T01:43:23
30730,8807,1429,view,2024-09-03T01:45:01
30731,4220,1098,complete,2024-09-12T22:00:02
30732,9500,1719,view,2024-01-18T04:48:14
30733,6528,414,view,2024-02-02T09:35:58
30734,924,1865,view,2024-11-22T18:58:17
30735,8652,1863,view,2024-12-09T22:47:40
30736,2752,1520,view,2024-12-05T17:16:30
30737,5523,1683,view,2024-01-03T05:03:23
30738,9300,1040,view,2024-02-07T22:41:30
30739,8806,1386,view,2024-09-13T12:34:30
30740,3759,413,complete,2024-12-08T04:46:28
30741,6996,248,view,2024-04-22T09:37:57
30742,3120,402,view,2024-08-07T16:31:35
30743,7959,1678,view,2024-03-07T17:20:11
30744,8658,1727,complete,2024-06-09T16:15:23
30745,3039,1788,view,2024-03-01T18:32:36
30746,2437,379,complete,2024-01-30T19:21:14
30747,9544,1854,view,2024-11-17T05:00:03
30748,4651,1853,view,2024-11-06T06:16:42
30749,8732,242,view,2024-08-02T05:19:05
30750,1610,1098,view,2024-08-27T10:56:49
30751,6894,268,view,2024-11-27T05:02:52
30752,2580,812,complete,2024-03-02T09:15:22
30753,1604,547,view,2024-12-23T00:51:44
30754,4974,149,view,2024-12-01T23:06:10
30755,1987,1582,view,2024-03-02T20:42:15
30756,5663,214,view,2024-10-08T22:34:27
30757,3250,1569,view,2024-09-20T00:35:16
30758,5588,650,view,2024-12-14T03:33:26
30759,3115,1488,view,2024-04-11T09:24:53
30760,2905,1234,view,2024-01-07T00:56:28
30761,8752,1451,view,2024-01-01T00:48:15
30762,7892,1046,complete,2024-06-10T12:44:02
30763,4841,454,view,2024-01-31T00:54:44
30764,6261,827,complete,2024-03-22T01:22:29
30765,3051,1982,view,2024-07-22T14:04:02
30766,2844,483,view,2024-05-28T01:40:31
30767,3551,110,view,2024-05-09T23:03:55
30768,2681,1523,view,2024-04-14T19:52:19
30769,1737,1991,view,2024-11-24T17:43:37
30770,7417,666,view,2024-09-25T22:12:29
30771,3302,1638,view,2024-08-18T12:23:39
30772,9934,253,view,2024-06-14T13:55:36
30773,3409,714,view,2024-12-25T19:57:53
30774,9816,745,complete,2024-06-05T10:55:38
30775,1481,173,view,2024-01-21T14:01:04
30776,4242,1828,view,2024-03-07T10:29:44
30777,5385,749,view,2024-12-21T13:32:34
30778,9465,955,view,2024-09-09T13:29:48
30779,9741,266,view,2024-05-01T14:13:55
30780,5218,1272,view,2024-11-28T02:47:10
30781,2436,528,view,2024-02-03T00:20:09
30782,8747,933,view,2024-04-15T04:27:45
30783,5855,902,view,2024-04-06T21:59:10
30784,3547,768,view,2024-05-12T13:59:57
30785,5145,883,view,2024-07-29T16:19:49
30786,4312,856,view,2024-10-07T08:17:22
30787,9292,554,view,2024-01-17T02:07:04
30788,5973,338,complete,2024-11-20T02:28:18
30789,7836,1868,view,2024-04-17T11:28:09
30790,713,367,complete,2024-11-17T19:46:22
30791,1092,791,view,2024-07-01T21:40:21
30792,4165,825,view,2024-02-02T09:54:26
30793,4977,1206,view,2024-01-25T21:52:12
30794,6669,1661,view,2024-11-18T08:37:46
30795,9301,690,view,2024-08-04T08:39:55
30796,7826,1644,view,2024-10-03T05:03:10
30797,1161,630,view,2024-11-27T10:25:33
30798,7002,1555,view,2024-01-13T00:22:02
30799,746,380,view,2024-11-01T07:41:35
30800,8492,1882,view,2024-01-13T15:19:37
30801,4635,1817,view,2024-04-27T14:36:28
30802,5289,1820,view,2024-05-11T15:21:10
30803,5470,155,view,2024-01-21T10:11:22
30804,1440,1574,complete,2024-02-02T04:44:08
30805,4678,1775,complete,2024-12-13T06:24:30
30806,1752,1923,view,2024-05-02T15:45:24
30807,5673,1468,view,2024-10-16T20:34:45
30808,1178,423,view,2024-04-04T03:32:57
30809,1636,183,complete,2024-12-24T08:24:38
30810,677,430,complete,2024-01-28T04:56:25
30811,8420,571,view,2024-10-01T20:32:13
30812,7362,1069,view,2024-02-13T16:37:39
30813,6429,627,view,2024-08-10T05:03:13
30814,1898,1851,view,2024-05-07T08:58:35
30815,1256,1048,view,2024-08-25T09:14:08
30816,3316,39,view,2024-12-19T22:02:44
30817,265,1923,view,2024-12-13T07:04:52
30818,7071,900,view,2024-12-23T16:21:12
30819,1493,133,view,2024-11-11T14:54:41
30820,3171,751,view,2024-08-31T13:20:58
30821,3677,1131,view,2024-06-06T20:20:14
30822,8850,1617,view,2024-01-23T13:42:00
30823,5044,821,view,2024-11-18T13:05:09
30824,7326,136,view,2024-02-28T16:22:28
30825,8587,241,complete,2024-07-06T03:48:39
30826,8473,955,complete,2024-06-06T18:22:48
30827,6810,1097,view,2024-08-21T04:22:11
30828,9945,1418,complete,2024-10-30T02:24:24
30829,3722,485,view,2024-03-14T23:58:07
30830,589,1290,view,2024-11-06T05:42:20
30831,7840,1884,view,2024-12-11T03:08:05
30832,8861,679,view,2024-09-29T22:24:39
30833,1699,586,view,2024-11-30T22:13:05
30834,8756,1445,view,2024-04-16T10:08:44
30835,5236,1590,view,2024-11-05T09:41:59
30836,5756,344,view,2024-12-25T23:42:20
30837,908,442,complete,2024-10-20T19:58:18
30838,4272,600,view,2024-07-11T00:05:32
30839,6131,1648,view,2024-07-07T06:03:27
30840,6407,809,view,2024-08-23T17:11:54
30841,2759,1716,complete,2024-06-18T17:20:03
30842,8277,1899,view,2024-06-11T00:01:10
30843,6895,1485,view,2024-01-20T07:06:05
30844,1604,736,view,2024-11-25T01:50:26
30845,6317,743,view,2024-05-07T02:58:47
30846,5776,554,view,2024-04-09T16:19:25
30847,6751,1167,view,2024-12-20T11:36:42
30848,3153,1465,view,2024-07-14T02:56:26
30849,7837,1250,view,2024-11-23T06:20:34
30850,6377,1981,view,2024-12-12T00:16:04
30851,5658,1015,view,2024-05-09T01:08:19
30852,5066,1608,view,2024-05-26T00:47:51
30853,4687,423,complete,2024-02-28T03:01:02
30854,8863,962,view,2024-05-03T01:00:57
30855,9640,723,view,2024-07-02T09:10:38
30856,3197,719,view,2024-05-15T21:39:15
30857,258,389,complete,2024-01-04T04:42:30
30858,693,1931,view,2024-11-21T05:03:55
30859,9935,424,view,2024-04-16T03:56:41
30860,55,149,view,2024-03-06T16:30:29
30861,8344,583,view,2024-03-10T16:42:37
30862,6812,1630,view,2024-04-30T05:49:25
30863,1798,1437,view,2024-06-04T14:54:00
30864,2472,1319,view,2024-12-01T21:35:04
30865,6608,778,complete,2024-04-11T08:07:39
30866,3831,1313,view,2024-10-21T00:53:11
30867,1655,1426,view,2024-01-23T02:18:40
30868,4290,111,view,2024-05-30T05:08:39
30869,2301,360,complete,2024-08-17T09:22:38
30870,7416,472,complete,2024-12-06T11:41:28
30871,9867,287,view,2024-04-12T07:32:59
30872,834,562,view,2024-09-14T10:54:25
30873,9353,254,view,2024-10-16T18:44:05
30874,5331,1478,complete,2024-09-25T20:13:30
30875,4337,213,view,2024-07-13T06:30:16
30876,2235,1700,view,2024-06-10T04:22:13
30877,3479,7,complete,2024-10-20T22:33:06
30878,9192,1721,view,2024-02-12T13:49:05
30879,5643,517,view,2024-10-30T01:29:09
30880,1744,1442,view,2024-10-10T01:55:14
30881,1565,507,complete,2024-10-22T04:28:21
30882,6135,1816,view,2024-07-10T02:01:10
30883,6247,1678,view,2024-05-11T01:49:02
30884,7687,1085,view,2024-11-27T04:03:14
30885,2214,559,view,2024-04-10T03:21:36
30886,4,1534,view,2024-12-07T16:25:23
30887,3638,1437,view,2024-02-11T03:00:05
30888,4348,1421,view,2024-10-13T21:27:48
30889,7416,462,view,2024-07-20T06:11:11
30890,472,463,view,2024-03-02T21:20:40
30891,7070,640,view,2024-07-12T15:41:18
30892,2314,431,view,2024-10-28T19:48:04
30893,9452,714,view,2024-07-12T19:00:25
30894,5748,651,view,2024-02-12T11:24:14
30895,5673,625,view,2024-11-04T02:24:46
30896,1208,248,complete,2024-02-14T23:25:02
30897,5894,1142,complete,2024-04-26T13:13:17
30898,1790,623,view,2024-08-06T03:57:14
30899,3170,1619,view,2024-08-04T17:38:13
30900,5015,1041,view,2024-11-17T07:20:33
30901,3414,1072,view,2024-11-02T07:33:24
30902,796,1266,view,2024-02-07T17:23:07
30903,7059,709,view,2024-05-28T14:51:32
30904,7738,1937,view,2024-01-22T13:27:09
30905,7869,117,view,2024-05-23T08:12:19
30906,1704,927,view,2024-08-04T01:27:04
30907,2645,1829,view,2024-01-09T04:18:18
30908,3041,907,view,2024-01-30T09:00:11
30909,4483,970,view,2024-08-08T09:41:28
30910,904,381,view,2024-07-12T21:01:53
30911,1447,866,view,2024-09-17T15:42:16
30912,3498,24,view,2024-11-01T03:01:17
30913,5340,1717,complete,2024-12-01T01:57:54
30914,5404,397,view,2024-05-08T06:47:40
30915,9117,1762,view,2024-05-17T12:38:47
30916,2836,15,view,2024-12-19T14:21:53
30917,5198,995,view,2024-07-09T08:08:53
30918,4133,144,view,2024-01-17T07:49:41
30919,3434,290,view,2024-08-04T04:25:37
30920,3602,187,complete,2024-03-07T04:16:46
30921,1221,1963,view,2024-06-04T22:11:26
30922,4857,1175,view,2024-07-10T00:52:57
30923,3384,431,view,2024-10-13T14:48:57
30924,6082,993,complete,2024-07-31T23:28:36
30925,1813,1246,view,2024-05-28T03:03:31
30926,2320,578,complete,2024-11-26T05:09:49
30927,676,971,complete,2024-05-06T15:27:48
30928,99,471,view,2024-12-10T16:53:45
30929,5204,1327,view,2024-01-19T02:42:03
30930,98,1245,complete,2024-04-12T00:06:18
30931,9748,850,view,2024-04-15T04:20:05
30932,1261,896,view,2024-10-12T02:30:41
30933,371,1682,complete,2024-04-22T12:07:33
30934,1175,1704,view,2024-02-05T11:59:21
30935,4089,1371,complete,2024-12-16T10:07:30
30936,6791,1172,view,2024-04-26T02:52:06
30937,7219,1561,view,2024-12-17T21:48:29
30938,4781,1027,view,2024-04-18T08:24:15
30939,4548,31,view,2024-10-16T22:48:35
30940,1072,1873,complete,2024-02-23T08:39:01
30941,3455,47,complete,2024-08-30T09:19:27
30942,3151,1862,view,2024-12-24T23:39:55
30943,9547,1823,view,2024-04-11T04:45:09
30944,6469,1436,view,2024-10-24T09:20:19
30945,3264,1408,complete,2024-02-26T07:02:13
30946,1771,185,view,2024-10-17T18:34:31
30947,946,1494,view,2024-06-06T01:19:25
30948,9576,1241,view,2024-07-10T17:28:45
30949,2953,815,view,2024-11-03T04:24:37
30950,8236,316,view,2024-09-01T08:09:31
30951,9952,668,view,2024-01-08T07:03:49
30952,2265,405,complete,2024-07-24T20:16:56
30953,1728,433,view,2024-07-28T06:09:03
30954,5074,604,complete,2024-01-24T12:41:38
30955,1035,1520,view,2024-09-28T20:15:54
30956,9086,1256,complete,2024-05-14T14:04:00
30957,569,1469,view,2024-11-25T08:23:23
30958,9951,260,view,2024-01-17T22:38:03
30959,105,1010,complete,2024-01-26T03:57:24
30960,3665,514,view,2024-05-07T12:58:01
30961,8813,1208,complete,2024-11-14T02:55:57
30962,2903,1055,view,2024-02-18T02:26:58
30963,2055,128,view,2024-03-29T06:52:30
30964,2690,487,view,2024-06-19T04:49:55
30965,9410,790,complete,2024-09-16T20:17:34
30966,2710,951,view,2024-07-17T18:18:07
30967,4344,535,complete,2024-09-12T12:18:56
30968,3969,948,view,2024-06-10T04:33:18
30969,1634,907,view,2024-10-26T09:23:10
30970,8229,1724,view,2024-12-08T12:42:31
30971,6795,316,view,2024-03-09T15:42:03
30972,4669,1989,view,2024-06-08T12:04:01
30973,4750,1947,complete,2024-07-17T00:07:34
30974,6728,1890,complete,2024-04-07T21:25:46
30975,9809,899,view,2024-12-06T21:22:22
30976,879,662,view,2024-08-27T18:48:26
30977,3335,1571,complete,2024-06-21T12:39:53
30978,2639,1372,view,2024-01-17T16:47:33
30979,1449,1232,view,2024-04-23T21:53:11
30980,740,683,view,2024-02-25T12:39:57
30981,5326,1095,view,2024-04-08T22:46:59
30982,6846,835,view,2024-01-25T09:02:39
30983,7972,1453,view,2024-06-08T14:36:59
30984,1151,480,view,2024-10-08T19:15:37
30985,7246,1593,complete,2024-08-06T19:38:25
30986,353,1357,view,2024-09-15T08:53:40
30987,5690,414,view,2024-07-15T02:05:45
30988,5879,469,view,2024-02-15T04:54:26
30989,4284,780,view,2024-04-24T11:51:23
30990,4687,1855,view,2024-02-28T04:52:02
30991,230,432,view,2024-12-05T11:10:46
30992,321,497,view,2024-12-18T01:13:57
30993,2534,84,view,2024-12-25T23:24:48
30994,9588,34,view,2024-01-03T03:59:25
30995,3739,121,view,2024-06-21T22:21:30
30996,6663,1866,complete,2024-05-28T09:54:44
30997,9816,691,view,2024-09-13T02:39:47
30998,8385,27,view,2024-07-28T07:35:42
30999,6988,1605,view,2024-01-31T12:34:09
31000,809,1291,view,2024-06-19T13:04:02
31001,1834,1903,view,2024-09-10T17:57:16
31002,4515,818,view,2024-01-05T02:53:21
31003,6025,720,view,2024-01-18T02:57:38
31004,817,1290,complete,2024-06-15T16:11:18
31005,6550,1049,view,2024-07-26T17:23:38
31006,2364,390,complete,2024-01-31T05:13:55
31007,2427,1739,view,2024-12-16T04:12:32
31008,895,1684,view,2024-04-12T18:59:11
31009,6018,143,complete,2024-03-26T10:12:18
31010,2975,1028,view,2024-06-14T10:00:32
31011,7206,1604,complete,2024-05-19T18:57:06
31012,4741,340,complete,2024-08-11T23:59:35
31013,2248,1580,view,2024-07-02T11:09:35
31014,572,107,view,2024-02-29T20:53:20
31015,5728,1010,view,2024-09-17T20:38:11
31016,1146,261,complete,2024-12-27T21:48:18
31017,3300,1889,complete,2024-03-28T15:02:09
31018,5665,146,view,2024-08-19T10:49:41
31019,6752,117,view,2024-10-17T14:05:04
31020,3346,1049,view,2024-09-09T15:37:53
31021,5380,515,view,2024-11-01T13:36:14
31022,6316,631,complete,2024-06-30T13:40:34
31023,6382,13,view,2024-06-01T00:25:42
31024,1395,588,view,2024-06-08T15:52:56
31025,7778,112,view,2024-10-13T07:11:23
31026,2161,137,view,2024-02-10T16:33:03
31027,4261,1308,view,2024-09-22T07:36:36
31028,9697,879,view,2024-01-19T09:32:04
31029,3472,1416,complete,2024-05-01T12:20:11
31030,7910,1546,view,2024-04-07T16:51:08
31031,3979,1875,view,2024-02-17T04:27:07
31032,6771,1439,view,2024-12-02T03:28:42
31033,6745,63,view,2024-06-27T06:05:46
31034,8496,1964,view,2024-10-31T06:04:46
31035,7123,836,complete,2024-02-02T10:39:12
31036,72,1040,view,2024-05-05T05:24:53
31037,5766,1025,view,2024-01-15T15:56:11
31038,5379,1476,view,2024-01-12T09:03:34
31039,9239,1970,view,2024-11-05T08:13:57
31040,3769,1694,view,2024-07-10T23:20:25
31041,1665,1436,view,2024-06-16T22:26:33
31042,7939,831,view,2024-01-06T09:34:48
31043,8983,142,complete,2024-02-01T04:42:34
31044,7836,1362,view,2024-09-24T02:52:14
31045,7152,1779,view,2024-11-19T00:07:33
31046,595,814,complete,2024-12-04T03:36:18
31047,5005,691,complete,2024-06-26T12:59:17
31048,1262,1540,view,2024-05-15T02:19:14
31049,4381,1601,view,2024-10-21T06:57:18
31050,6519,315,view,2024-02-13T01:29:40
31051,2433,248,view,2024-10-02T21:01:25
31052,5691,1140,view,2024-10-15T09:25:31
31053,4545,918,view,2024-07-27T12:07:33
31054,9418,523,view,2024-12-07T23:34:44
31055,4306,979,complete,2024-01-03T07:36:46
31056,7711,711,view,2024-01-03T02:44:40
31057,4418,155,view,2024-12-15T04:25:39
31058,5379,189,view,2024-06-23T06:54:39
31059,3758,924,view,2024-12-20T09:57:03
31060,7596,994,complete,2024-07-02T19:01:46
31061,9433,380,complete,2024-08-02T23:53:52
31062,3241,1923,complete,2024-04-07T06:05:45
31063,4621,555,view,2024-03-10T12:34:53
31064,4618,756,view,2024-07-15T20:41:07
31065,5554,77,view,2024-04-20T06:35:27
31066,6567,35,view,2024-05-22T19:25:43
31067,8144,865,view,2024-05-20T19:34:47
31068,939,179,view,2024-06-26T07:23:12
31069,341,1185,view,2024-06-18T15:16:44
31070,7978,1576,view,2024-02-09T20:43:53
31071,4475,1072,view,2024-07-24T15:03:23
31072,7557,708,view,2024-08-30T18:39:11
31073,4623,1493,view,2024-06-15T04:15:47
31074,906,1968,complete,2024-12-23T16:07:42
31075,4609,357,complete,2024-07-06T15:41:01
31076,6474,473,view,2024-07-06T06:36:12
31077,7519,451,view,2024-11-06T08:35:18
31078,4124,563,view,2024-01-18T18:20:05
31079,5157,1717,complete,2024-06-17T08:13:13
31080,5979,457,view,2024-06-15T04:02:00
31081,5686,709,view,2024-07-08T13:27:33
31082,6775,1657,complete,2024-02-20T23:07:26
31083,4491,1939,view,2024-09-24T05:10:24
31084,8485,1983,complete,2024-02-05T20:40:05
31085,9465,1533,view,2024-08-22T14:44:02
31086,7830,1448,view,2024-10-08T23:59:58
31087,970,1193,view,2024-03-02T20:59:18
31088,6700,703,view,2024-11-06T01:26:48
31089,1669,1816,view,2024-11-17T09:39:27
31090,2303,41,view,2024-03-09T16:36:32
31091,3280,596,view,2024-08-02T20:30:43
31092,1208,70,complete,2024-10-22T01:08:02
31093,8595,1080,view,2024-03-31T07:35:01
31094,1039,1089,view,2024-04-26T06:32:38
31095,2355,1376,view,2024-08-15T15:43:48
31096,5273,1657,view,2024-12-01T14:19:10
31097,9185,874,view,2024-02-15T13:30:15
31098,7861,1877,view,2024-04-10T13:32:27
31099,3244,541,complete,2024-03-20T17:33:00
31100,5620,200,view,2024-01-05T03:28:52
31101,806,835,view,2024-09-03T15:28:29
31102,5166,15,view,2024-08-17T20:37:41
31103,4199,136,view,2024-11-04T23:04:08
31104,8943,602,complete,2024-02-28T15:50:26
31105,8816,1103,complete,2024-02-13T00:13:02
31106,2876,529,complete,2024-05-20T17:37:46
31107,3836,744,view,2024-03-02T12:46:14
31108,9111,65,view,2024-06-24T17:22:24
31109,3611,1818,view,2024-03-09T15:00:58
31110,1493,1200,view,2024-10-16T10:54:15
31111,7458,219,complete,2024-05-21T04:28:23
31112,5442,1638,view,2024-08-29T14:56:52
31113,9013,1358,view,2024-07-07T11:06:25
31114,6793,1080,view,2024-07-26T16:06:09
31115,3896,1343,view,2024-03-27T05:38:13
31116,6496,526,view,2024-03-17T05:27:11
31117,8778,1899,complete,2024-06-13T05:00:41
31118,2774,73,complete,2024-11-17T20:32:04
31119,901,747,complete,2024-06-29T03:33:14
31120,161,832,view,2024-12-20T00:39:06
31121,9141,995,view,2024-04-18T21:24:25
31122,8017,667,complete,2024-10-31T22:05:15
31123,3542,1624,view,2024-09-24T05:42:34
31124,7123,1055,view,2024-01-22T02:54:18
31125,1725,553,view,2024-12-13T16:52:05
31126,931,1913,view,2024-07-22T10:53:29
31127,3308,1073,view,2024-09-20T06:12:32
31128,595,1159,view,2024-08-11T18:52:47
31129,6378,1080,view,2024-02-09T17:06:52
31130,4636,1386,view,2024-03-07T05:54:07
31131,8325,1308,view,2024-09-23T19:03:43
31132,9709,1128,view,2024-10-26T04:16:30
31133,1386,1870,view,2024-01-18T10:51:37
31134,7761,1131,view,2024-05-14T02:21:34
31135,3755,1652,view,2024-08-18T07:14:26
31136,4590,1486,view,2024-08-14T19:15:00
31137,8466,1822,complete,2024-11-09T22:54:52
31138,4617,800,view,2024-04-13T22:15:37
31139,1716,843,view,2024-11-09T20:20:59
31140,3083,1194,view,2024-04-21T07:04:19
31141,3524,504,view,2024-09-24T05:18:44
31142,7682,1940,view,2024-06-29T17:08:08
31143,7570,1258,complete,2024-08-31T21:51:03
31144,2405,1425,view,2024-12-07T01:56:38
31145,438,366,view,2024-10-27T07:14:18
31146,9227,402,complete,2024-05-31T21:07:54
31147,6391,1,view,2024-08-17T11:33:48
31148,1474,1846,complete,2024-10-12T06:10:12
31149,9132,700,view,2024-11-25T02:01:46
31150,345,225,view,2024-07-26T03:41:26
31151,7402,1728,view,2024-11-30T05:03:03
31152,147,649,view,2024-07-28T12:29:59
31153,4679,331,view,2024-01-12T08:41:29
31154,3726,1830,view,2024-02-05T04:29:30
31155,8449,1262,complete,2024-03-09T11:51:05
31156,6945,195,view,2024-09-17T15:47:09
31157,7330,1777,view,2024-10-27T16:08:38
31158,8080,424,view,2024-03-05T03:30:52
31159,3935,1742,view,2024-05-12T21:55:37
31160,4217,260,view,2024-10-20T08:17:51
31161,2238,1751,complete,2024-06-06T06:55:00
31162,8211,1804,view,2024-11-05T18:08:44
31163,7068,1830,view,2024-02-20T02:51:23
31164,6091,439,view,2024-01-24T14:57:33
31165,6939,1503,complete,2024-07-25T15:41:24
31166,9937,474,view,2024-03-24T22:55:47
31167,6055,1438,complete,2024-06-10T03:32:06
31168,8688,1056,view,2024-02-07T07:07:31
31169,8781,1189,view,2024-10-15T13:09:05
31170,4424,337,view,2024-01-06T15:41:07
31171,8217,147,view,2024-11-29T20:57:11
31172,8873,782,complete,2024-08-05T05:32:37
31173,7804,196,view,2024-07-28T14:31:39
31174,9486,76,view,2024-01-15T20:59:54
31175,2004,1543,view,2024-02-27T18:11:18
